102,2018-01-15 18:11:12.141084,00780,Coto Laurel,PR,Ponce Municipio,,f
103,2018-01-15 18:11:12.141084,00782,Comerio,PR,Comero Municipio,,f
104,2018-01-15 18:11:12.141084,00783,Corozal,PR,Corozal Municipio,,f
105,2018-01-15 18:11:12.141084,00923,San Juan,PR,San Juan Municipio,,f
106,2018-01-15 18:11:12.141084,00984,Carolina,PR,Carolina,America/Puerto_Rico,f
107,2018-01-15 18:11:12.141084,00986,Carolina,PR,Carolina,America/Puerto_Rico,f
108,2018-01-15 18:11:12.141084,00784,Guayama,PR,Guayama Municipio,,f
109,2018-01-15 18:11:12.141084,00785,Guayama,PR,,,f
110,2018-01-15 18:11:12.141084,00786,La Plata,PR,Aibonito Municipio,America/Puerto_Rico,f
111,2018-01-15 18:11:12.141084,00791,Humacao,PR,Humacao Municipio,,f
112,2018-01-15 18:11:12.141084,00792,Humacao,PR,,,f
113,2018-01-15 18:11:12.141084,00794,Barranquitas,PR,Barranquitas Municipio,,f
114,2018-01-15 18:11:12.141084,00795,Juana Diaz,PR,Juana Daz Municipio,,f
115,2018-01-15 18:11:12.141084,00801,St Thomas,VI,,,f
116,2018-01-15 18:11:12.141084,00802,St Thomas,VI,,,f
117,2018-01-15 18:11:12.141084,00803,St Thomas,VI,,,f
118,2018-01-15 18:11:12.141084,00804,St Thomas,VI,,,f
119,2018-01-15 18:11:12.141084,00805,St Thomas,VI,,,f
120,2018-01-15 18:11:12.141084,00820,Christiansted,VI,,,f
121,2018-01-15 18:11:12.141084,00821,Christiansted,VI,,,f
122,2018-01-15 18:11:12.141084,00822,Christiansted,VI,,,f
123,2018-01-15 18:11:12.141084,00823,Christiansted,VI,,,f
124,2018-01-15 18:11:12.141084,00824,Christiansted,VI,,,f
125,2018-01-15 18:11:12.141084,00830,St John,VI,,,f
126,2018-01-15 18:11:12.141084,00831,St John,VI,,,f
127,2018-01-15 18:11:12.141084,00840,Frederiksted,VI,,,f
128,2018-01-15 18:11:12.141084,00841,Frederiksted,VI,,,f
129,2018-01-15 18:11:12.141084,00850,Kingshill,VI,,,f
130,2018-01-15 18:11:12.141084,00851,Kingshill,VI,,,f
131,2018-01-15 18:11:12.141084,00901,San Juan,PR,San Juan Municipio,,f
132,2018-01-15 18:11:12.141084,00902,San Juan,PR,,,f
133,2018-01-15 18:11:12.141084,00906,San Juan,PR,San Juan Municipio,,f
134,2018-01-15 18:11:12.141084,00907,San Juan,PR,San Juan Municipio,,f
135,2018-01-15 18:11:12.141084,00908,San Juan,PR,,,f
136,2018-01-15 18:11:12.141084,00909,San Juan,PR,San Juan Municipio,,f
137,2018-01-15 18:11:12.141084,00910,San Juan,PR,,,f
138,2018-01-15 18:11:12.141084,00911,San Juan,PR,San Juan Municipio,,f
139,2018-01-15 18:11:12.141084,00912,San Juan,PR,San Juan Municipio,,f
140,2018-01-15 18:11:12.141084,00913,San Juan,PR,San Juan Municipio,,f
141,2018-01-15 18:11:12.141084,00914,San Juan,PR,,,f
142,2018-01-15 18:11:12.141084,00915,San Juan,PR,San Juan Municipio,,f
143,2018-01-15 18:11:12.141084,00916,San Juan,PR,,,f
144,2018-01-15 18:11:12.141084,00917,San Juan,PR,San Juan Municipio,,f
145,2018-01-15 18:11:12.141084,00918,San Juan,PR,San Juan Municipio,,f
146,2018-01-15 18:11:12.141084,00919,San Juan,PR,,,f
147,2018-01-15 18:11:12.141084,00920,San Juan,PR,San Juan Municipio,,f
148,2018-01-15 18:11:12.141084,00921,San Juan,PR,San Juan Municipio,,f
149,2018-01-15 18:11:12.141084,00922,San Juan,PR,,,f
150,2018-01-15 18:11:12.141084,00924,San Juan,PR,San Juan Municipio,,f
151,2018-01-15 18:11:12.141084,00925,San Juan,PR,San Juan Municipio,,f
152,2018-01-15 18:11:12.141084,00926,San Juan,PR,San Juan Municipio,,f
153,2018-01-15 18:11:12.141084,00927,San Juan,PR,San Juan Municipio,,f
154,2018-01-15 18:11:12.141084,00928,San Juan,PR,,,f
155,2018-01-15 18:11:12.141084,00929,San Juan,PR,San Juan,America/Puerto_Rico,f
156,2018-01-15 18:11:12.141084,00930,San Juan,PR,,,f
157,2018-01-15 18:11:12.141084,00931,San Juan,PR,San Juan,America/Puerto_Rico,f
158,2018-01-15 18:11:12.141084,00933,San Juan,PR,San Juan,America/Puerto_Rico,f
159,2018-01-15 18:11:12.141084,00934,Fort Buchanan,PR,Guaynabo Municipio,,f
160,2018-01-15 18:11:12.141084,00935,San Juan,PR,San Juan,America/Puerto_Rico,f
161,2018-01-15 18:11:12.141084,00936,San Juan,PR,San Juan Municipio,,f
162,2018-01-15 18:11:12.141084,00937,San Juan,PR,San Juan,America/Puerto_Rico,f
163,2018-01-15 18:11:12.141084,00939,San Juan,PR,San Juan,America/Puerto_Rico,f
164,2018-01-15 18:11:12.141084,00940,San Juan,PR,,,f
165,2018-01-15 18:11:12.141084,00949,Toa Baja,PR,Toa Baja Municipio,,f
166,2018-01-15 18:11:12.141084,00950,Toa Baja,PR,Dorado Municipio,,f
167,2018-01-15 18:11:12.141084,00951,Toa Baja,PR,Toa Baja Municipio,,f
168,2018-01-15 18:11:12.141084,00952,Sabana Seca,PR,Toa Baja Municipio,America/Puerto_Rico,f
169,2018-01-15 18:11:12.141084,00953,Toa Alta,PR,Toa Alta Municipio,America/Puerto_Rico,f
170,2018-01-15 18:11:12.141084,00954,Toa Alta,PR,Toa Alta,America/Puerto_Rico,f
171,2018-01-15 18:11:12.141084,00955,San Juan,PR,San Juan,America/Puerto_Rico,f
172,2018-01-15 18:11:12.141084,00956,Bayamon,PR,Bayamn Municipio,America/Puerto_Rico,f
173,2018-01-15 18:11:12.141084,00985,Carolina,PR,Carolina Municipio,America/Puerto_Rico,f
174,2018-01-15 18:11:12.141084,00957,Bayamon,PR,Bayamn Municipio,America/Puerto_Rico,f
175,2018-01-15 18:11:12.141084,00958,Bayamon,PR,Bayamn,America/Puerto_Rico,f
176,2018-01-15 18:11:12.141084,00959,Bayamon,PR,Bayamn Municipio,America/Puerto_Rico,f
177,2018-01-15 18:11:12.141084,00960,Bayamon,PR,Bayamn Municipio,,f
178,2018-01-15 18:11:12.141084,00961,Bayamon,PR,Bayamn Municipio,America/Puerto_Rico,f
179,2018-01-15 18:11:12.141084,00962,Catano,PR,Catao Municipio,America/Puerto_Rico,f
180,2018-01-15 18:11:12.141084,00963,Catano,PR,Catao,America/Puerto_Rico,f
181,2018-01-15 18:11:12.141084,00965,Guaynabo,PR,Guaynabo Municipio,America/Puerto_Rico,f
182,2018-01-15 18:11:12.141084,00966,Guaynabo,PR,Guaynabo Municipio,America/Puerto_Rico,f
183,2018-01-15 18:11:12.141084,00968,Guaynabo,PR,Guaynabo Municipio,America/Puerto_Rico,f
184,2018-01-15 18:11:12.141084,00969,Guaynabo,PR,Guaynabo Municipio,America/Puerto_Rico,f
185,2018-01-15 18:11:12.141084,00970,Guaynabo,PR,,,f
186,2018-01-15 18:11:12.141084,00971,Guaynabo,PR,Guaynabo Municipio,America/Puerto_Rico,f
187,2018-01-15 18:11:12.141084,00975,San Juan,PR,San Juan,America/Puerto_Rico,f
188,2018-01-15 18:11:12.141084,00976,Trujillo Alto,PR,Trujillo Alto Municipio,America/Puerto_Rico,f
189,2018-01-15 18:11:12.141084,00977,Trujillo Alto,PR,,,f
190,2018-01-15 18:11:12.141084,00978,Saint Just,PR,San Juan,America/Puerto_Rico,f
191,2018-01-15 18:11:12.141084,00979,Carolina,PR,Carolina Municipio,America/Puerto_Rico,f
192,2018-01-15 18:11:12.141084,00981,Carolina,PR,Carolina,America/Puerto_Rico,f
193,2018-01-15 18:11:12.141084,00982,Carolina,PR,Carolina Municipio,America/Puerto_Rico,f
194,2018-01-15 18:11:12.141084,00987,Carolina,PR,Carolina Municipio,America/Puerto_Rico,f
195,2018-01-15 18:11:12.141084,00988,Carolina,PR,Carolina,America/Puerto_Rico,f
196,2018-01-15 18:11:12.141084,01001,Agawam,MA,Hampden County,America/New_York,f
197,2018-01-15 18:11:12.141084,01002,Amherst,MA,Hampshire County,America/New_York,f
198,2018-01-15 18:11:12.141084,01003,Amherst,MA,Hampshire County,America/New_York,f
199,2018-01-15 18:11:12.141084,01004,Amherst,MA,Hampshire County,America/New_York,f
200,2018-01-15 18:11:12.141084,01005,Barre,MA,Worcester County,America/New_York,f
201,2018-01-15 18:11:12.141084,01007,Belchertown,MA,Hampshire County,America/New_York,f
202,2018-01-15 18:11:12.141084,01008,Blandford,MA,Hampden County,America/New_York,f
203,2018-01-15 18:11:12.141084,01009,Bondsville,MA,Hampden County,America/New_York,f
204,2018-01-15 18:11:12.141084,01010,Brimfield,MA,Hampden County,America/New_York,f
205,2018-01-15 18:11:12.141084,01011,Chester,MA,Hampden County,America/New_York,f
206,2018-01-15 18:11:12.141084,01012,Chesterfield,MA,Hampshire County,America/New_York,f
207,2018-01-15 18:11:12.141084,01013,Chicopee,MA,Hampden County,America/New_York,f
208,2018-01-15 18:11:12.141084,01014,Chicopee,MA,Hampden County,America/New_York,f
209,2018-01-15 18:11:12.141084,01020,Chicopee,MA,Hampden County,America/New_York,f
210,2018-01-15 18:11:12.141084,01021,Chicopee,MA,Hampden County,America/New_York,f
211,2018-01-15 18:11:12.141084,01022,Chicopee,MA,Hampden County,America/New_York,f
212,2018-01-15 18:11:12.141084,01026,Cummington,MA,Hampshire County,America/New_York,f
213,2018-01-15 18:11:12.141084,01027,Easthampton,MA,Hampshire County,America/New_York,f
214,2018-01-15 18:11:12.141084,01028,East Longmeadow,MA,Hampden County,America/New_York,f
215,2018-01-15 18:11:12.141084,01029,East Otis,MA,Berkshire County,America/New_York,f
216,2018-01-15 18:11:12.141084,01030,Feeding Hills,MA,Hampden County,America/New_York,f
217,2018-01-15 18:11:12.141084,01031,Gilbertville,MA,Worcester County,America/New_York,f
218,2018-01-15 18:11:12.141084,01032,Goshen,MA,Hampshire County,America/New_York,f
219,2018-01-15 18:11:12.141084,01033,Granby,MA,Hampshire County,America/New_York,f
220,2018-01-15 18:11:12.141084,01034,Granville,MA,Hampden County,America/New_York,f
221,2018-01-15 18:11:12.141084,01035,Hadley,MA,Hampshire County,America/New_York,f
222,2018-01-15 18:11:12.141084,01036,Hampden,MA,Hampden County,America/New_York,f
223,2018-01-15 18:11:12.141084,01037,Hardwick,MA,Worcester County,America/New_York,f
224,2018-01-15 18:11:12.141084,01038,Hatfield,MA,Hampshire County,America/New_York,f
225,2018-01-15 18:11:12.141084,01039,Haydenville,MA,Hampshire County,America/New_York,f
226,2018-01-15 18:11:12.141084,01040,Holyoke,MA,Hampden County,America/New_York,f
227,2018-01-15 18:11:12.141084,01041,Holyoke,MA,Hampden County,America/New_York,f
228,2018-01-15 18:11:12.141084,01050,Huntington,MA,Hampshire County,America/New_York,f
229,2018-01-15 18:11:12.141084,01053,Leeds,MA,Hampshire County,America/New_York,f
230,2018-01-15 18:11:12.141084,01054,Leverett,MA,Franklin County,America/New_York,f
231,2018-01-15 18:11:12.141084,01056,Ludlow,MA,Hampden County,America/New_York,f
232,2018-01-15 18:11:12.141084,01057,Monson,MA,Hampden County,America/New_York,f
233,2018-01-15 18:11:12.141084,01059,North Amherst,MA,Hampshire County,America/New_York,f
234,2018-01-15 18:11:12.141084,01060,Northampton,MA,Hampshire County,America/New_York,f
235,2018-01-15 18:11:12.141084,01061,Northampton,MA,Hampshire County,America/New_York,f
236,2018-01-15 18:11:12.141084,01062,Florence,MA,Hampshire County,America/New_York,f
237,2018-01-15 18:11:12.141084,01063,Northampton,MA,Hampshire County,America/New_York,f
238,2018-01-15 18:11:12.141084,01066,North Hatfield,MA,Hampshire County,America/New_York,f
239,2018-01-15 18:11:12.141084,01068,Oakham,MA,Worcester County,America/New_York,f
240,2018-01-15 18:11:12.141084,01069,Palmer,MA,Hampden County,America/New_York,f
241,2018-01-15 18:11:12.141084,01070,Plainfield,MA,Hampshire County,America/New_York,f
242,2018-01-15 18:11:12.141084,01071,Russell,MA,Hampden County,America/New_York,f
243,2018-01-15 18:11:12.141084,01072,Shutesbury,MA,Franklin County,America/New_York,f
244,2018-01-15 18:11:12.141084,01073,Southampton,MA,Hampshire County,America/New_York,f
245,2018-01-15 18:11:12.141084,01074,South Barre,MA,Worcester County,America/New_York,f
246,2018-01-15 18:11:12.141084,01075,South Hadley,MA,Hampshire County,America/New_York,f
247,2018-01-15 18:11:12.141084,01077,Southwick,MA,Hampden County,America/New_York,f
248,2018-01-15 18:11:12.141084,01079,Thorndike,MA,Hampden County,America/New_York,f
249,2018-01-15 18:11:12.141084,01080,Three Rivers,MA,Hampden County,America/New_York,f
250,2018-01-15 18:11:12.141084,01081,Wales,MA,Hampden County,America/New_York,f
251,2018-01-15 18:11:12.141084,01082,Ware,MA,Hampshire County,America/New_York,f
252,2018-01-15 18:11:12.141084,01083,Warren,MA,Worcester County,America/New_York,f
253,2018-01-15 18:11:12.141084,01084,West Chesterfield,MA,Hampshire County,America/New_York,f
254,2018-01-15 18:11:12.141084,01085,Westfield,MA,Hampden County,America/New_York,f
255,2018-01-15 18:11:12.141084,01086,Westfield,MA,Hampden County,America/New_York,f
256,2018-01-15 18:11:12.141084,01088,West Hatfield,MA,Hampshire County,America/New_York,f
257,2018-01-15 18:11:12.141084,01089,West Springfield,MA,Hampden County,America/New_York,f
258,2018-01-15 18:11:12.141084,01090,West Springfield,MA,Hampden County,America/New_York,f
259,2018-01-15 18:11:12.141084,01092,West Warren,MA,Worcester County,America/New_York,f
260,2018-01-15 18:11:12.141084,01093,Whately,MA,Franklin County,America/New_York,f
261,2018-01-15 18:11:12.141084,01094,Wheelwright,MA,Worcester County,America/New_York,f
262,2018-01-15 18:11:12.141084,01095,Wilbraham,MA,Hampden County,America/New_York,f
263,2018-01-15 18:11:12.141084,01096,Williamsburg,MA,Hampshire County,America/New_York,f
264,2018-01-15 18:11:12.141084,01097,Woronoco,MA,Hampden County,America/New_York,f
265,2018-01-15 18:11:12.141084,01098,Worthington,MA,Hampshire County,America/New_York,f
266,2018-01-15 18:11:12.141084,01101,Springfield,MA,Hampden County,America/New_York,f
267,2018-01-15 18:11:12.141084,01102,Springfield,MA,Hampden County,America/New_York,f
268,2018-01-15 18:11:12.141084,01103,Springfield,MA,Hampden County,America/New_York,f
269,2018-01-15 18:11:12.141084,01104,Springfield,MA,Hampden County,America/New_York,f
270,2018-01-15 18:11:12.141084,01105,Springfield,MA,Hampden County,America/New_York,f
271,2018-01-15 18:11:12.141084,01106,Longmeadow,MA,Hampden County,America/New_York,f
272,2018-01-15 18:11:12.141084,01107,Springfield,MA,Hampden County,America/New_York,f
273,2018-01-15 18:11:12.141084,01108,Springfield,MA,Hampden County,America/New_York,f
3265,2018-01-15 18:11:12.141084,09012,Apo,AE,,,f
274,2018-01-15 18:11:12.141084,01109,Springfield,MA,Hampden County,America/New_York,f
275,2018-01-15 18:11:12.141084,01111,Springfield,MA,Hampden County,America/New_York,f
276,2018-01-15 18:11:12.141084,01115,Springfield,MA,Hampden County,America/New_York,f
277,2018-01-15 18:11:12.141084,01116,Longmeadow,MA,Hampden County,America/New_York,f
278,2018-01-15 18:11:12.141084,01118,Springfield,MA,Hampden County,America/New_York,f
279,2018-01-15 18:11:12.141084,01119,Springfield,MA,Hampden County,America/New_York,f
280,2018-01-15 18:11:12.141084,01128,Springfield,MA,Hampden County,America/New_York,f
281,2018-01-15 18:11:12.141084,01129,Springfield,MA,Hampden County,America/New_York,f
282,2018-01-15 18:11:12.141084,01133,Springfield,MA,Hampden County,America/New_York,f
283,2018-01-15 18:11:12.141084,01138,Springfield,MA,Hampden County,America/New_York,f
284,2018-01-15 18:11:12.141084,01139,Springfield,MA,Hampden County,America/New_York,f
285,2018-01-15 18:11:12.141084,01144,Springfield,MA,Hampden County,America/New_York,f
286,2018-01-15 18:11:12.141084,01151,Indian Orchard,MA,Hampden County,America/New_York,f
287,2018-01-15 18:11:12.141084,01152,Springfield,MA,Hampden County,America/New_York,f
288,2018-01-15 18:11:12.141084,01195,Springfield,MA,Hampden County,America/New_York,f
289,2018-01-15 18:11:12.141084,01199,Springfield,MA,Hampden County,America/New_York,f
290,2018-01-15 18:11:12.141084,01201,Pittsfield,MA,Berkshire County,America/New_York,f
291,2018-01-15 18:11:12.141084,01202,Pittsfield,MA,Berkshire County,America/New_York,f
292,2018-01-15 18:11:12.141084,01203,Pittsfield,MA,Berkshire County,America/New_York,f
293,2018-01-15 18:11:12.141084,01220,Adams,MA,Berkshire County,America/New_York,f
294,2018-01-15 18:11:12.141084,01222,Ashley Falls,MA,Berkshire County,America/New_York,f
295,2018-01-15 18:11:12.141084,01223,Becket,MA,Berkshire County,America/New_York,f
296,2018-01-15 18:11:12.141084,01224,Berkshire,MA,Berkshire County,America/New_York,f
297,2018-01-15 18:11:12.141084,01225,Cheshire,MA,Berkshire County,America/New_York,f
298,2018-01-15 18:11:12.141084,01226,Dalton,MA,Berkshire County,America/New_York,f
299,2018-01-15 18:11:12.141084,01227,Dalton,MA,Berkshire County,America/New_York,f
300,2018-01-15 18:11:12.141084,01229,Glendale,MA,Berkshire County,America/New_York,f
301,2018-01-15 18:11:12.141084,01230,Great Barrington,MA,Berkshire County,America/New_York,f
302,2018-01-15 18:11:12.141084,01235,Hinsdale,MA,Berkshire County,America/New_York,f
303,2018-01-15 18:11:12.141084,01236,Housatonic,MA,Berkshire County,America/New_York,f
304,2018-01-15 18:11:12.141084,01237,Lanesboro,MA,Berkshire County,America/New_York,f
305,2018-01-15 18:11:12.141084,09058,Apo,AE,,,f
306,2018-01-15 18:11:12.141084,01238,Lee,MA,Berkshire County,America/New_York,f
307,2018-01-15 18:11:12.141084,01240,Lenox,MA,Berkshire County,America/New_York,f
308,2018-01-15 18:11:12.141084,01242,Lenox Dale,MA,Berkshire County,America/New_York,f
309,2018-01-15 18:11:12.141084,01243,Middlefield,MA,Hampshire County,America/New_York,f
310,2018-01-15 18:11:12.141084,01244,Mill River,MA,Berkshire County,America/New_York,f
311,2018-01-15 18:11:12.141084,01245,Monterey,MA,Berkshire County,America/New_York,f
312,2018-01-15 18:11:12.141084,01247,North Adams,MA,Berkshire County,America/New_York,f
313,2018-01-15 18:11:12.141084,01252,North Egremont,MA,Berkshire County,America/New_York,f
314,2018-01-15 18:11:12.141084,01253,Otis,MA,Berkshire County,America/New_York,f
315,2018-01-15 18:11:12.141084,01254,Richmond,MA,Berkshire County,America/New_York,f
316,2018-01-15 18:11:12.141084,01255,Sandisfield,MA,Berkshire County,America/New_York,f
317,2018-01-15 18:11:12.141084,01256,Savoy,MA,Berkshire County,America/New_York,f
318,2018-01-15 18:11:12.141084,01257,Sheffield,MA,Berkshire County,America/New_York,f
319,2018-01-15 18:11:12.141084,01258,South Egremont,MA,Berkshire County,America/New_York,f
320,2018-01-15 18:11:12.141084,01259,Southfield,MA,Berkshire County,America/New_York,f
321,2018-01-15 18:11:12.141084,01260,South Lee,MA,Berkshire County,America/New_York,f
322,2018-01-15 18:11:12.141084,01262,Stockbridge,MA,Berkshire County,America/New_York,f
323,2018-01-15 18:11:12.141084,01263,Stockbridge,MA,Berkshire County,America/New_York,f
324,2018-01-15 18:11:12.141084,01264,Tyringham,MA,Berkshire County,America/New_York,f
